Time (s)	COARSE-SANDSTONE-1's OIP (m3)	COARSE-SANDSTONE-1's WIP (m3)	FAULT's OIP (m3)	FAULT's WIP (m3)	FINE-SANDSTONE-1's OIP (m3)	FINE-SANDSTONE-1's WIP (m3)	GRAINSTONE-1's OIP (m3)	GRAINSTONE-1's WIP (m3)	GRAINSTONE-2's OIP (m3)	GRAINSTONE-2's WIP (m3)	GRAINSTONE-3's OIP (m3)	GRAINSTONE-3's WIP (m3)	GRAINSTONE-4's OIP (m3)	GRAINSTONE-4's WIP (m3)	GRAINSTONE-5's OIP (m3)	GRAINSTONE-5's WIP (m3)	GRAINSTONE-6's OIP (m3)	GRAINSTONE-6's WIP (m3)	GRAINSTONE-7's OIP (m3)	GRAINSTONE-7's WIP (m3)	GRAINSTONE-8's OIP (m3)	GRAINSTONE-8's WIP (m3)	GRAINSTONE-9's OIP (m3)	GRAINSTONE-9's WIP (m3)	MARL-1's OIP (m3)	MARL-1's WIP (m3)	MARL-2's OIP (m3)	MARL-2's WIP (m3)	MARL-3's OIP (m3)	MARL-3's WIP (m3)	MARL-4's OIP (m3)	MARL-4's WIP (m3)	MARL-5's OIP (m3)	MARL-5's WIP (m3)	MARL-6's OIP (m3)	MARL-6's WIP (m3)	MARL-7's OIP (m3)	MARL-7's WIP (m3)	MARL-8's OIP (m3)	MARL-8's WIP (m3)	MEDIUM-SANDSTONE-1's OIP (m3)	MEDIUM-SANDSTONE-1's WIP (m3)	MEDIUM-SANDSTONE-2's OIP (m3)	MEDIUM-SANDSTONE-2's WIP (m3)	MEDIUM-SANDSTONE-3's OIP (m3)	MEDIUM-SANDSTONE-3's WIP (m3)	MUDSTONE-1's OIP (m3)	MUDSTONE-1's WIP (m3)	MUDSTONE-2's OIP (m3)	MUDSTONE-2's WIP (m3)	MUDSTONE-3's OIP (m3)	MUDSTONE-3's WIP (m3)	MUDSTONE-4's OIP (m3)	MUDSTONE-4's WIP (m3)	MUDSTONE-5's OIP (m3)	MUDSTONE-5's WIP (m3)	Model's OIP (m3)	Model's WIP (m3)	PACKSTONE-1's OIP (m3)	PACKSTONE-1's WIP (m3)	TOP-SEAL's OIP (m3)	TOP-SEAL's WIP (m3)	UNKNOWN-1's OIP (m3)	UNKNOWN-1's WIP (m3)	UNKNOWN-2's OIP (m3)	UNKNOWN-2's WIP (m3)	UNKNOWN-3's OIP (m3)	UNKNOWN-3's WIP (m3)	WACKSTONE-1's OIP (m3)	WACKSTONE-1's WIP (m3)	WELL-1's OIP (m3)	WELL-1's WIP (m3)	WELL-2's OIP (m3)	WELL-2's WIP (m3)	
2.3328e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	7.69757	34.0419	23.7782	105.629	11.1508	41.8585	14.835	51.6078	14.1908	75.3893	23.6248	49.6615	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	121.877	708.217	129.496	780.61	129.981	804.456	162.891	984.78	29.1076	157.872	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.29261	28.4577	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1321.25	7926.86	1.80766	13.6424	6.93523e-007	0.148527	208.503	1296.24	44.6904	299.082	190.94	1277.83	1.28254	10.377	0	8.56027	2.70976	-0.00354486	
2.592e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	8.01163	33.7279	24.8365	104.571	11.3312	41.6782	15.5077	50.935	14.6337	74.9464	24.462	48.8243	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	123.443	706.651	130.689	779.417	131.009	803.428	164.02	983.651	29.64	157.339	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.292	28.4583	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1332.55	7915.57	1.80766	13.6424	8.08014e-007	0.148527	210.843	1293.9	44.6904	299.082	190.94	1277.83	1.28254	10.377	0	8.56027	2.71023	-0.0040128	
2.8512e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	8.32957	33.4099	25.9376	103.47	11.5055	41.5039	16.123	50.3198	15.1645	74.4157	25.237	48.0493	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	124.988	705.107	131.822	778.285	132.003	802.434	165.059	982.612	30.2146	156.765	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.29334	28.457	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1343.84	7904.28	1.80766	13.6424	8.10445e-007	0.148527	213.336	1291.41	44.6904	299.082	190.94	1277.83	1.28254	10.377	0	8.56027	2.71016	-0.00394513	
3.1104e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	8.65045	33.089	27.1144	102.293	11.725	41.2844	16.6534	49.7894	15.7487	73.8314	25.9153	47.371	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	126.426	703.668	132.921	777.185	132.93	801.506	166.194	981.477	30.7839	156.195	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.29775	28.4526	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1355.13	7892.98	1.80766	13.6424	8.24606e-007	0.148527	215.945	1288.8	44.6904	299.082	190.94	1277.83	1.28254	10.377	0	8.56027	2.71062	-0.00441006	
3.3696e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	8.97741	32.7621	28.3026	101.105	12.0223	40.9871	17.2237	49.2191	16.2371	73.3431	26.5604	46.7259	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	127.832	702.262	134.001	776.106	133.764	800.673	167.337	980.334	31.31	155.669	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.3063	28.444	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1366.43	7881.69	1.80766	13.6424	8.33956e-007	0.148527	218.726	1286.02	44.6904	299.082	190.94	1277.83	1.28254	10.377	0	8.56027	2.70981	-0.0035999	
3.6288e+007	7.79705	39.301	7.55205	67.9685	27.5851	119.592	9.29656	32.4429	29.4938	99.9135	12.2273	40.7821	17.8078	48.6349	16.6548	72.9254	27.2101	46.0762	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	129.172	700.922	135.152	774.955	134.653	799.784	168.443	979.228	31.7461	155.233	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.32267	28.4276	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1377.72	7870.4	1.80766	13.6424	8.44907e-007	0.148527	221.713	1283.03	44.6904	299.082	190.94	1277.83	1.28256	10.3769	0	8.56027	2.71073	-0.00451257	
3.888e+007	7.79705	39.301	7.55776	67.9628	27.5851	119.592	9.61659	32.1229	30.5385	98.8688	12.463	40.5463	18.3635	48.0792	17.0445	72.5357	27.854	45.4323	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	130.489	699.605	136.418	773.688	135.523	798.914	169.634	978.037	32.0436	154.936	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.35175	28.3986	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1389.01	7859.1	1.80766	13.6424	8.92961e-007	0.148527	224.84	1279.9	44.6904	299.082	190.94	1277.83	1.28323	10.3763	0	8.56027	2.70972	-0.00350046	
4.1472e+007	7.79705	39.301	7.68437	67.8361	27.5851	119.592	9.94205	31.7974	31.5411	97.8663	12.6984	40.3109	18.8875	47.5553	17.5242	72.0559	28.2264	45.0599	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	131.785	698.31	137.746	772.361	136.377	798.06	170.796	976.875	32.3616	154.618	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.39228	28.358	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1400.31	7847.81	1.80766	13.6424	8.9701e-007	0.148527	228.067	1276.68	44.6904	299.082	190.94	1277.83	1.28494	10.3746	0	8.56027	2.71095	-0.00473897	
4.4064e+007	7.79705	39.301	7.90081	67.6197	27.5851	119.592	10.2921	31.4474	32.624	96.7833	12.9429	40.0664	19.4689	46.9738	18.1358	71.4444	28.7095	44.5768	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	132.995	697.099	139.002	771.104	137.231	797.206	171.624	976.047	32.5919	154.387	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.43963	28.3107	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1411.6	7836.52	1.80766	13.6424	1.13191e-006	0.148527	231.363	1273.38	44.6904	299.082	190.94	1277.83	1.28651	10.373	0	8.56027	2.71019	-0.00397282	
4.6656e+007	7.79705	39.301	8.13498	67.3855	27.5851	119.592	10.6511	31.0884	33.7633	95.6441	13.2413	39.7681	20.0588	46.3839	18.6756	70.9046	29.1272	44.1591	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	134.117	695.977	140.243	769.863	138.05	796.387	172.396	975.275	33.05	153.929	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.48679	28.2635	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1422.89	7825.22	1.80766	13.6424	1.23173e-006	0.148527	234.614	1270.13	44.6904	299.082	190.94	1277.83	1.29074	10.3688	0	8.56027	2.70983	-0.00361198	
4.9248e+007	7.79705	39.301	8.34739	67.1731	27.5851	119.592	11.0041	30.7354	34.7805	94.6269	13.5231	39.4862	20.6489	45.7939	19.1865	70.3937	29.374	43.9123	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	135.225	694.869	141.589	768.518	138.891	795.546	173.304	974.367	33.3972	153.582	19.689	131.765	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.5305	28.2198	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1434.19	7813.93	1.81573	13.6344	1.30479e-006	0.148527	238.087	1266.66	44.6904	299.082	190.94	1277.83	1.29789	10.3616	0	8.56027	2.71003	-0.00381162	
5.184e+007	7.79705	39.301	8.55185	66.9687	27.5851	119.592	11.3518	30.3877	35.7839	93.6235	13.8281	39.1813	21.2616	45.1812	19.6998	69.8804	29.6328	43.6535	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	136.319	693.776	142.917	767.19	139.732	794.705	174.198	973.473	33.6147	153.365	19.6915	131.762	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.57584	28.1745	1.23176	11.0858	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1445.48	7802.64	1.9454	13.5047	1.32433e-006	0.148527	241.539	1263.21	44.7258	299.047	190.94	1277.83	1.30686	10.3526	0	8.56027	2.71051	-0.00429649	
5.4432e+007	7.79705	39.301	8.75707	66.7634	27.5851	119.592	11.6858	30.0537	36.7824	92.6249	14.1371	38.8723	21.7297	44.713	20.1872	69.393	29.8935	43.3928	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	137.407	692.688	144.221	765.886	140.599	793.838	175.183	972.488	33.7767	153.203	19.78	131.673	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.63382	28.1165	1.23803	11.0796	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1456.77	7791.34	2.06645	13.3836	1.34695e-006	0.148527	244.772	1259.97	45.038	298.735	190.94	1277.83	1.31193	10.3476	0	8.56027	2.71039	-0.00417576	
5.7024e+007	7.79705	39.301	8.959	66.5615	27.5851	119.592	12.0352	29.7043	37.7548	91.6526	14.4129	38.5964	22.2611	44.1817	20.5624	69.0177	30.1696	43.1167	9.86926	60.6255	5.81901	58.8367	1.2137	16.1248	138.445	691.65	145.556	764.55	141.504	792.933	176.071	971.6	34.0938	152.886	20.0436	131.41	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.68051	28.0698	1.29153	11.0261	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1468.07	7780.05	2.20025	13.2498	1.4208e-006	0.148527	247.647	1257.1	45.487	298.286	190.94	1277.83	1.31759	10.3419	0	8.56027	2.71031	-0.00409371	
5.9616e+007	7.79705	39.301	9.1557	66.3648	27.5851	119.592	12.37	29.3695	38.7414	90.666	14.6887	38.3207	22.8879	43.5548	21.1037	68.4765	30.3016	42.9847	9.86926	60.6255	5.89022	58.7654	1.2137	16.1248	139.498	690.596	146.842	763.264	142.395	792.042	176.802	970.869	34.3927	152.587	20.4583	130.995	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.70411	28.0462	1.3283	10.9893	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1479.36	7768.76	2.36517	13.0849	1.45043e-006	0.148527	250.305	1254.44	46.0423	297.73	190.94	1277.83	1.33192	10.3276	0	8.56027	2.71045	-0.00423401	
6.2208e+007	7.79705	39.301	9.34439	66.1761	27.5851	119.592	12.7015	29.038	39.7096	89.6978	14.9635	38.0458	23.3388	43.1039	21.7123	67.8679	30.5371	42.7492	9.86926	60.6255	6.17962	58.476	1.2137	16.1248	140.535	689.56	148.128	761.978	143.245	791.192	177.619	970.052	34.5282	152.451	20.9011	130.552	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.73456	28.0158	1.34864	10.969	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1490.65	7757.46	2.47207	12.978	1.47542e-006	0.148527	252.764	1251.98	46.7837	296.989	190.94	1277.83	1.3518	10.3077	0	8.56027	2.71046	-0.00424766	
6.48e+007	7.79705	39.301	9.53117	65.9893	27.5851	119.592	13.0199	28.7196	40.6643	88.7431	15.213	37.7964	23.8099	42.6328	22.0987	67.4815	30.7766	42.5097	9.86926	60.6255	6.78329	57.8724	1.2137	16.1248	141.566	688.528	149.42	760.686	144.071	790.365	178.561	969.11	34.6919	152.287	21.4618	129.992	64.1064	429.02	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.77452	27.9758	1.36346	10.9541	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1501.95	7746.17	2.58062	12.8695	1.51342e-006	0.148527	254.957	1249.79	47.4813	296.291	190.94	1277.83	1.36479	10.2947	0	8.56027	2.71064	-0.00442299	
6.7392e+007	7.79705	39.301	9.75584	65.7647	27.5851	119.592	13.3046	28.4349	41.6107	87.7967	15.4224	37.587	24.2791	42.1637	22.5416	67.0386	30.9734	42.3129	9.87417	60.6205	7.81294	56.8427	1.2137	16.1248	142.62	687.474	150.709	759.397	144.905	789.532	179.354	968.317	34.9174	152.062	21.9522	129.501	64.1318	428.994	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.80373	27.9466	1.37537	10.9422	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1513.24	7734.88	2.64967	12.8004	1.52837e-006	0.148526	256.936	1247.81	48.1515	295.621	190.94	1277.83	1.37918	10.2803	0	8.56027	2.71064	-0.00442324	
6.9984e+007	7.79705	39.301	9.98555	65.535	27.5851	119.592	13.5958	28.1437	42.4678	86.9396	15.6716	37.3377	24.6627	41.78	23.1338	66.4464	31.0959	42.1904	9.92049	60.5742	8.85235	55.8033	1.2137	16.1248	143.658	686.436	152.066	758.04	145.675	788.761	180.039	967.632	35.1444	151.835	22.3673	129.086	64.4869	428.639	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.8697	27.8806	1.38246	10.9351	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1524.53	7723.58	2.71409	12.736	1.55597e-006	0.148526	258.74	1246.01	48.7972	294.975	190.94	1277.83	1.42677	10.2327	0	8.56027	2.71134	-0.00512886	
7.2576e+007	7.79705	39.301	10.24	65.2805	27.5851	119.592	13.8911	27.8484	43.4163	85.9911	15.9245	37.0848	24.8148	41.628	23.6358	65.9444	31.2307	42.0556	9.96843	60.5263	9.74754	54.9081	1.2137	16.1248	144.678	685.416	153.313	756.794	146.426	788.011	180.93	966.741	35.3285	151.651	22.8131	128.64	65.2319	427.894	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	4.98107	27.7692	1.39809	10.9195	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1535.83	7712.29	2.78417	12.6659	1.57998e-006	0.148526	260.421	1244.32	49.3931	294.379	190.94	1277.83	1.47965	10.1798	0	8.56027	2.71098	-0.00477035	
7.5168e+007	7.79705	39.301	10.4965	65.024	27.5851	119.592	14.1971	27.5424	44.2318	85.1756	16.2019	36.8074	24.9711	41.4717	23.8934	65.6868	31.3946	41.8917	9.99599	60.4987	10.5847	54.071	1.2137	16.1248	145.708	684.386	154.649	755.457	147.132	787.305	182.083	965.589	35.4542	151.525	23.2122	128.241	66.3297	426.796	1.85678	12.4261	23.7494	109.924	23.948	110.844	1.91855	8.88004	5.07285	27.6775	1.41314	10.9045	0.544394	8.52885	0.91936	7.43845	0.597745	6.04387	1547.12	7701	2.82973	12.6204	1.64233e-006	0.148526	261.97	1242.77	49.9819	293.791	190.94	1277.83	1.53758	10.1219	0	8.56027	2.71215	-0.00593605	
